id_csv,gg_ads_url,advertiser_url,run_1,run_2,run_3,run_4,run_5,unique_run_1,unique_run_2,unique_run_3,unique_run_4,unique_run_5
77,https://www.googleadservices.com/pagead/aclk?sa=L&ai=C91xr8j__aaHzH667geAP5a-EkAq53_6mhgG4-orQuxXM2vaY_g4QASC-z4caYMfV_42EJqAByrDS-APIAQngAgCoAwHIAwqqBMUCT9AwPRgueVzmFjoM_62IuYRSpDPUWV7lYufY9vnRfR1n2VOCs-Z0Dvzpt6NPsNKiMFvlkVZCmjc8as63QlbBQ_6yjUv48M--x5QMUDzuGqpUK7Cd7wUrboC-T--_dX8AQtvK8RpUKqCxzmOC6kyGcgKtJAOFjMLyx-7tdB-W_v5NtpYhsHx4IQ6KtXqKOWKMiEWxTOh9tkbNFll0h6zAwjNefYtmPoKNFXCpivpsEFPle6rTYpbuiOaZPDVJfc2d0PPOiozLBpw9UD30Nr_sykQ4_aLVJXOKuihCUoKbrP7YkfelwxqUVb8c_wz_8TKb8JzSaMO7Wqe9q7ELmSXkUD7WgxoPpUpekmfGK6V-EN86pzgMjips7eBkynIEC9qBJWrEQBWlIIZ-DJLdkI5a1u20xWtCNApN74_E5Kt6B0U2LMdVNMAEs5yv3esF4AQBiAWVlq2uWKAGLoAHns-tB6gHp8yxAqgH4tixAqgHpr4bqAfMzrECqAfz0RuoB5bYG6gHqpuxAqgHjs4bqAeT2BuoB_DgG6gH7paxAqgH_p6xAqgHr76xAqgH1ckbqAfZtrECqAeaBqgH_56xAqgH35-xAqgH-MKxAqgH-8KxAtgHANIIMAiAYRABGB0yCIqCgICAgIAIOg-AQIDAgICAgKiAAqiDgBBIvf3BOljauYbssKyUA7EJHi_t98gCwqCACgOYCwHICwGADAGiDAOQAQGqDQJaQcgNAeINEwi-6obssKyUAxWuXQAGHeUXAaLqDRMI0eGI7LCslAMVrl0ABh3lFwGi8A0CiA7___________8B2BMNiBQB0BUBmBYByhYCCgD4FgGAFwGyFxAYASoKMzg1MjYwNzQzOFAGuhcCOAGqGBcJAAAAABgTC0ESCjM4NTI2MDc0MzgYAbIYCRICsV8YLiIBANAYAegYAcIZAggB&ae=1&gclid=EAIaIQobChMIobSJ7LCslAMVrl0ABh3lFwGiEAEYASAAEgKX-fD_BwE&num=1&cid=CAQS4wEABaugfbIkVHD7q3OvUpDBt7f_J1vZ7zo9oCtKLYgtdjypTU9LbUWHA9X_CM6Riqfzk_-DEjJRKWz6uBF7JFJDNGdRk77vEvYoahQ5zlT5HM4VgtQJkwM1N8PyrbWts91HGxHqncYwVkxm47DnMSe2miEklEu3RAf1ZOlIX2fQystwXk6LhJdCZSwlDP8WW22ybOrqYaIrZj2SmnBJSnfz4NlyAmLZxi17e7nRbAjw2WVDlw1ZDgKkyu-nEp-Sq5Ovx0U1iHHFcjFnH_YQor-F36rLubjpPLys7KpyhRZFjQa6eBgB&sig=AOD64_2BHIbjbmz8qATvOEdptZrOl9otDA&client=ca-pub-6453680425766689&rf=4&nb=9&adurl=https://www.webgility.com/%3Futm_term%3D%26utm_campaign%3DQuickBooks_AI_Display%26utm_source%3Dadwords%26utm_medium%3Dpaid-search%26hsa_acc%3D9005051137%26hsa_cam%3D23719529237%26hsa_grp%3D200717094451%26hsa_ad%3D804163902363%26hsa_src%3Dd%26hsa_tgt%3D%26hsa_kw%3D%26hsa_mt%3D%26hsa_net%3Dadwords%26hsa_ver%3D3%26gad_source%3D5%26gad_campaignid%3D23719529237%26gclid%3DEAIaIQobChMIobSJ7LCslAMVrl0ABh3lFwGiEAEYASAAEgKX-fD_BwE,https://www.webgility.com/?utm_term=&utm_campaign=QuickBooks_AI_Display&utm_source=adwords&utm_medium=paid-search&hsa_acc=9005051137&hsa_cam=23719529237&hsa_grp=200717094451&hsa_ad=804163902363&hsa_src=d&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3&gad_source=5&gad_campaignid=23719529237&gclid=EAIaIQobChMIobSJ7LCslAMVrl0ABh3lFwGiEAEYASAAEgKX-fD_BwE,15,16,16,8,8,4,4,4,4,4
1685,https://www.googleadservices.com/pagead/aclk?sa=L&ai=Cb91Kqt1SatGtOubvjeYPlaakkA_v347EhwG8uK2bxxWWxr3ljg4QASDT_4mgAWDHtf6NhCagAa6z9rECyAECqQKJXQA8UlWnPuACAKgDAcgDCKoEgwNP0C5KBTKVO1qbYAi6SFew7nj9A3-QW95nveBhgs_vhsvOK9cOMLPuevLteCZmvpyNQK6Q5N8oIiC8C2VIKZ7e7wpSXRWj15GqW33-qCkT06QcxmHATC_Y2ZJitHcbKQRn5dV5NhUFKsfcFZmSpY6b3gvFlXXO-JnCjnmiqiEEWREaluRB_EOa0MPmIyDwC15rgJHk0X7tsKCu5voLun4ZuIg_7-kQS7C-jrOJ0ENWsC08iRAya2-Y4f6EbyEPfpkp7DM4IA4y_5BU9CIwgOPFeyCux4kRUSNBxCjOKa2-HmyU3ickraDFj8zkILaZrXto4pGsFepxgIK7d-EAUl9fpjW2l1QGalk87a-k92To3N6u2iWOghqRAcHIkHiSfjMBhtclifUN4zby9ooeDbfU4aiChGrV-SdIoSIrVxhYcuy3OUvpxJqnh3HYWzzPjRdzlEV6FvdGgxbOqM7RW5nxUAMAgm0OGPfowef-sEp_4kWfXgZ0AORZ61z9EszhtvlmEQ3ABJ3sx4SbBeAEAYgFrpuW7VOgBgKAB7rMic4BqAenzLECqAfi2LECqAemvhuoB8zOsQKoB_PRG6gHltgbqAeqm7ECqAeOzhuoB5PYG6gH8OAbqAfulrECqAf-nrECqAevvrECqAfVyRuoB9m2sQKoB5oGqAf_nrECqAffn7ECqAf4wrECqAf7wrEC2AcB0ggyCIBhEAEYHTIIioKAgICAgAg6D4BAgMCAgICAqIACqIOAEEi9_cE6WIbFhffuy5UDYAGxCTPGoAb_PMiFgAoDmAsByAsBogwDkAEBqg0CWkHIDQHiDRMI3fWF9-7LlQMV5nfDBh0VEwny6g0TCMOGh_fuy5UDFeZ3wwYdFRMJ8vANAogO____________AdgTDdAVAZgWAcoWAgoA-BYBgBcBshcQGAEqCjc3MjUyMDE5MTVQBroXAjgBqhgXCQAAAABA8BxBEgo3NzI1MjAxOTE1GAGyGAkSArFfGAIiAQDQGAHCGQIIAQ&ae=1&gclid=EAIaIQobChMI0aqH9-7LlQMV5nfDBh0VEwnyEAEYASAAEgKSR_D_BwE&num=1&cid=CAQS8wEAEQoqgXQgU1DzoQlsNwUKziAwKIj7JOqH8MnLy5zrOdR3UGBDSwqaNfSY8nh3VTbxbunJ6DBtsGrwBFf_e2lDRHkKvEHFYmfWOx02Tr_WEnF9f8NcKS53-py4oKM2aWmWUYVfc5-HW3FHj3a7fkin_HFHDztA_Gf2oQMP70LUWAWuS32QRtOt8u47iR9n34gMVdwuRV9Bn_wlfUnjDkD76QDownMmcHU_hkboo6DPVo-PT6aKpWJ6li7BdiD7THNm77-vn7oMUPrTP7_UrV_GNWUl_VNV8H5i8M2rHfQ3lV15PI34FuuW-MoEVizm5mmtuvoYAQ&sig=AOD64_3fZFxuy3kztN6bth7wn8p0XVBqng&client=ca-pub-4322545682653075&rf=5&nx=CLICK_X&ny=CLICK_Y&uap=UACH(platform)&uapv=UACH(platformVersion)&uaa=UACH(architecture)&uam=UACH(model)&uafv=UACH(uaFullVersion)&uab=UACH(bitness)&uaw=UACH(wow64)&uafvl=UACH(fullVersionList)&nb=2&adurl=https://paynuts.au/eofy-sale%3Futm_source%3Dgoogle%26utm_medium%3Dcpc%26utm_campaign%3Dpaynuts-eofy26-pos-offer%26utm_content%3Ddisplay%26gad_source%3D5%26gad_campaignid%3D22509096366%26gclid%3DEAIaIQobChMI0aqH9-7LlQMV5nfDBh0VEwnyEAEYASAAEgKSR_D_BwE,https://paynuts.au/eofy-sale?utm_source=google&utm_medium=cpc&utm_campaign=paynuts-eofy26-pos-offer&utm_content=display&gad_source=5&gad_campaignid=22509096366&gclid=EAIaIQobChMI0aqH9-7LlQMV5nfDBh0VEwnyEAEYASAAEgKSR_D_BwE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1443,https://www.googleadservices.com/pagead/aclk?sa=L&ai=CA14DDYlHauzsC8ydjeYPia_5cJL9vJeIAZ_-qKPoFc_33Zi6ARABILCFnRpgmwOgAaP3hb1DyAEJ4AIAqAMByAMKqgTWAk_QHF2PSvQSwU8g7FNzo9ByV1VGgw3ilRuXO048aNlpmiEZ7vGsr_f44JdihJhJIsTJQr3fuGgjg1lmVcsmSGbTo31Gmva1a9qP3_YOFZ0oJ3cvr-fWySt_4YhNn2E78jDrJh2_l83Xe0QYhZo0Xl9rYk7OEtk9tHPGMDVEL5cGxQZ8e1VxznLbnDfVhPy7-hs_nywwmGBk6INMY1_ML2Mm3mJdtPoUXaKBtAOdzO4MUFnlyAc5y5vIoAJA-_nZZgoS12c0TRHJgsKcSXX0EM3m02ytrdDcxf_LEAZs52naZhdnvmEzcH5P7-ndTBymqxvwR840mL7vdqS5CJleuArpWUbHksz8OFxCqKm2wFIzQTuCPJdxad0Y4z4HrcXOA9fsRL4yiPolAQsBKIdPmOq5YO3DPHHTuqJPRYhelgZiY8LEGth5wgzAcA0O0lAJdHTXZst5jcAEu6Kh8_EF4AQBiAWd4OfwWKAGLoAH-LH6sR6oB6fMsQKoB-LYsQKoB6a-G6gHzM6xAqgH89EbqAeW2BuoB6qbsQKoB_7osQKoB47OG6gHk9gbqAfw4BuoB-6WsQKoB_6esQKoB6--sQKoB9XJG6gH2baxAqgHmgaoB_-esQKoB9-fsQKoB_jCsQKoB_vCsQLYBwDSCDYIgOGAEBABGJ0BMgiqgoCAgICgCDoQgMADgICEgICUruADqIeAEEi9_cE6WLmX9NegtpUDYAGxCYGXDcJlz5vNgAoDmAsByAsBgAwBogwDkAEBqg0CS1LIDQHiDRMIl93016C2lQMVzE7DBh2JVx4O6g0TCLC99degtpUDFcxOwwYdiVceDvANAogO____________AbAOr8bYgRnYEwzQFQGYFgHKFgIKAPgWAYAXAbIXEBgBKgoyNDU5ODM3NjU3UAa6FwI4AaoYFwkAAAAAoM_zQBIKMjQ1OTgzNzY1NxgBshgJEgKtURguIgEA0BgBwhkCCAE&ae=1&gclid=EAIaIQobChMIrKf216C2lQMVzE7DBh2JVx4OEAEYASAAEgIE3_D_BwE&num=1&cid=CAQSbwARCiqB7tRRm5wBoN4GR-5UfETflLCVQU3cOWh_EfwgcizGn519Hf5l_oFhrPRY_tbj5peQX13YS_jgfuXO901LVrMFfvyusUrTJPE7ZZVnV-i198C3665zhb9poI7rEsUgKv1eQwFd8Pv5HIB6wxgB&sig=AOD64_0mzJ5NlvoSmftqsgJ1Z8GNLJagQA&client=ca-pub-6447179309296276&rf=4&nb=9&adurl=https://studio.tripo3d.ai/%3Futm_source%3Dgoogle%26utm_medium%3Dpmax%26utm_campaign%3Dlm_zt_tripo_T1_en_pmax_purchase_0520_homedesign_cpa70_web%26utm_term%3D%26gad_source%3D5%26gad_campaignid%3D23858901021%26gclid%3DEAIaIQobChMIrKf216C2lQMVzE7DBh2JVx4OEAEYASAAEgIE3_D_BwE,https://studio.tripo3d.ai/?utm_source=google&utm_medium=pmax&utm_campaign=lm_zt_tripo_T1_en_pmax_purchase_0520_homedesign_cpa70_web&utm_term=&gad_source=5&gad_campaignid=23858901021&gclid=EAIaIQobChMIrKf216C2lQMVzE7DBh2JVx4OEAEYASAAEgIE3_D_BwE&category=featured&model_type=all&recommended=recommended&use_case=all,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1152,https://www.googleadservices.com/pagead/aclk?sa=L&ai=CL02f_B00auqjBcyZjeYPmueN0QuD4sHjZ5yoo6KbA9SPwcakDhABIPCZzxlgx5WAjoQmoAGArbb_A8gBAeACAKgDAcgDCqoEygNP0O60WRs8FRkd-o0BLf68n4a-rDt6ECtNG62eugs1VSgvh4UVcM0HYBF2LRsuJlHvB69CUlWm5PBjBQJM-hSOSYMP8yf8TP1WtyhqG2t5RAkDs_vNSg_UA60roitO-XttSvkSFKCDPnc5PC3CLgDReguhH1SfeYE8r5ax2r4zsnvy1ERK963GFRR1vNoyUbs35tRttkQX-jvBFKW51Q1QeBvm5wjMBuABLTR-y46exEiKdiBIyx1TQrxp0jgmtAORftfDjN4CPumLKzEb8-SsTQroKj-TE9Bc4wsQxw6a-LWH5NED1WVZQA1n-CLZQQS0AmbnGF3bRP6kf_csut-4jggdynLDIKH3vcaHyvYHQ5gPIhnE45BAUgfjre6p8Z7Am8b704aqlBqPZsRNMRjBWQljFXLRChjxiSzWE4fO27G5CcjbUA3RnQUCMwMomf6D19vOd1E_aDmtopb_dTVGSd0aOtA1FYOTjvATuRP564Ie7V7XiQ7emypZDly0G68KLBP6NOqmqf9n6zketmZEBW5OjTA4fjTO45Dg8EycF9eqZnr3T7M7WivKq7qzuGafY1b6BBio8r5ct48H-oPkFYbX8sYJ88PbHcAEpoz0sjrgBAGIBa6ozlSgBlGAB-jSSagHp8yxAqgHpr4bqAfMzrECqAfz0RuoB5bYG6gHqpuxAqgHjs4bqAeT2BuoB_DgG6gH7paxAqgH_p6xAqgHr76xAqgH1ckbqAfZtrECqAeaBqgH_56xAqgH35-xAqgH-MKxAqgH-8KxAtgHAdIIMgiAYRABGB0yCIqCgICAgIAIOg-AQIDAgICAgKiAAqiDgBBIvf3BOljrhpz0m5GVA2ABsQm2DOeVqsLFcoAKA5gLAcgLAaoNAlpByA0B4g0TCL3InPSbkZUDFcxMwwYdmnMjuuoNEwj9-Z30m5GVAxXMTMMGHZpzI7rwDQKIDv___________wHYEw3QFQHKFgIKAPgWAYAXAbIXEBgBKgoxMjMzMzM2NzcwUAa6FwI4AaoYFwkAAAAAgOEEQRIKMTIzMzMzNjc3MBgBshgJEgLyaBhRIgEA0BgBwhkCCAE&ae=1&gclid=EAIaIQobChMI6pGf9JuRlQMVzEzDBh2acyO6EAEYASAAEgIAs_D_BwE&num=1&cid=CAQS8wEAEQoqgW3S-JJytpT_5asKzZM-XLnZtUSSf2INOMqx9cJ7ZLYmNtw84lFeRLx9LGlX2Oy1ZQkzLEkW7aI_N4ritf9ni9CHTAgSEeWxD7JEx-1kDIiZigWkIbtGpbL3FkQW1gSLi8vYUVdNWyHu0y6jPmfQFX2K5xsI1lhuEkDCedFRdTmx3StFGaLSgqNXjyWrm7OF0PeRpabdwU6wh2xm60B_jgUBMBUp1Co0BBfJnPlvg9eCqRq2SStJnefAKNOnZPpfY3L-31jHzhuWzme2FftgfoG5UDqPJOwgfE6HSxnV-oA3fAwtskkGQpUUxdT9yXQYAQ&sig=AOD64_26FuR9b6B1rhvCHyGys5AbO39YLg&client=ca-pub-9935970894247316&nx=CLICK_X&ny=CLICK_Y&uap=UACH(platform)&uapv=UACH(platformVersion)&uaa=UACH(architecture)&uam=UACH(model)&uafv=UACH(uaFullVersion)&uab=UACH(bitness)&uaw=UACH(wow64)&uafvl=UACH(fullVersionList)&nb=9&adurl=http://www.landinfo.com/WorldView3.htm%3Fgad_source%3D5%26gad_campaignid%3D177443886%26gclid%3DEAIaIQobChMI6pGf9JuRlQMVzEzDBh2acyO6EAEYASAAEgIAs_D_BwE,https://landinfo.com/satellites/worldview-3-30cm-global-high-resolution-satellite-imagery/?gad_source=5&gad_campaignid=177443886&gclid=EAIaIQobChMI6pGf9JuRlQMVzEzDBh2acyO6EAEYASAAEgIAs_D_BwE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1661,https://adclick.g.doubleclick.net/aclk?sa=l&ai=CCUhBjO1Sap3BK82gjeYPr4XH2ALB05HkfYWjkJjOEtzZHhABINP_iaABYMe1_o2EJqAB9ILzgQLIAQmpAvSU1U8gzoM-4AIAqAMByAMKqgSXBE_Q-7sDz7GgayY9q64R5stfXKyWfEfgPF1Y2cFF6qn3ab_0xxGkMH-vQ8pLQ-wu6Z-p_yfqpvdcT69ppkEX96g0vOe5RH8dTgc5pIDtji7BTuwZlGDESeG7wJOJnG-uYERAtYbKjiw9jSaBDwJJwChB1ztBWKGR4yq9rNUQ1AaQNlL-c9vfDKXSKZJB1RW4TnvHkMAUZ_hX_lE4GnBcwf2YaukGHzWwtErvda63FkxeuadOMCDQi0VfYLD07UwSN0fvfxMkW-D1MpgVQbPV33uVZfQYX4O6h9DUSfWqwyT9ZdssqaSkRCJiDi7oZbaaGXuK4kY5FEdQtme9X6uf-qc_nHRhCTp-WiNq-w_vBOEHE1qkoHINDeeOHg1WjlMD3GIrLTccILOycOS-IanBmEOjWbnT8DnVepN7XHRY4KMq68-lPeM9UBBi0GN56LvFMsMI3HoZaWetRJlUnWSM9mu1pbGPEMOdd6ImKYEtTsrZYac5zERysw1MBbvIE93QxqpKY5Q61mEM6BFiqrE2n4fnU2I2ZaC50MAbwklGokGdA9KO7KlTWNzMTrK1nSjfJuUjTt9wCpCNOmLDQjzE5gpyyvw-nAYVN0yd_P0xg7GYVld9_-zD9Go3sfukgVuxNNTNz1yxAmhJdDZDEDVKypPZTWypxhzW7_S-BLuzQVScahpYxM4YhBFLhIkeE_2zyS1tnytkMx_ABMOP-qXIBOAEAYgFm5Hp7k2gBi6AB7_X0qACqAenzLECqAfi2LECqAemvhuoB8zOsQKoB_PRG6gHltgbqAeqm7ECqAeOzhuoB5PYG6gH8OAbqAfulrECqAf-nrECqAevvrECqAfVyRuoB9m2sQKoB5oGqAf_nrECqAffn7ECqAf4wrECqAf7wrEC2AcA0ggyCIBhEAEYHTIIioKAgICAgAg6D4BAgMCAgICAqIACqIOAEEi9_cE6WLel34n-y5UDYAGxCV4qySfnoJrmgAoDmAsByAsBgAwBogwDkAEBqg0CWkHIDQHiDRMI09Xfif7LlQMVTVDDBh2vwhEr6g0TCPqO4Yn-y5UDFU1QwwYdr8IRK_ANAogO____________AbgT5APYEw2IFATQFQGYFgHKFgIKAPgWAYAXAbIXEBgBKgo3NzI1MjAxOTE1UAa6FwI4AaoYFwkAAAAAoKcEQRIKNzcyNTIwMTkxNRgBshgJEgKYaRguIgEA0BgB6BgBwhkCCAE&ae=1&gclid=EAIaIQobChMInbfhif7LlQMVTVDDBh2vwhErEAEYASAAEgLe4vD_BwE&num=1&cid=CAQShQIAEQoqgXOx1agllDyZZLEBAMgZFfngCvDw5I3yyvCc-JJPwn9fVqmBne8VTNK69kZN1xFrorXoRBZ1c55Uim15JFEf9kiRwuhQaafJ_aZe95iU_BWd4sz4e7rejnNAgTTRaz5ter5kUzC1aUcRHjQ2IsGuNwkcMsb7sjM8X6DHT3JnfjHkiBZpSYwrZGIuc4SqefsJNQ0uIXlFrkvXfiuj88OBR85Yq6RWAo5wKGM9AAbmSLhsy3Z-TIp-gbr1HzZtNVvu6sEqcrg2zUmXdHsShi65FIceI0N1CYS6Ia18QapBlXwg5gxrCzoKU4IewQSTeHPX94_rWkRabg7uI8NKkvG6M4UYAQ&sig=AOD64_2QFZ1wHQUTgrkoOf5m9BTZlGshvQ&client=ca-pub-4322545682653075&rf=4&nb=19&adurl=https://www.hsglaser.com/product/laser-cutting-machine-ts2.html%3Fggss%3Daxts2%26campaignid%3D20901939355%26adgroupid%3D156845901763%26feeditemid%3D%26targetid%3D%26device%3Dc%26creative%3D696977814233%26keyword%3D%26adposition%3D%26matchtype%3D%26network%3Dd%26gad_source%3D5%26gad_campaignid%3D20901939355%26gclid%3DEAIaIQobChMInbfhif7LlQMVTVDDBh2vwhErEAEYASAAEgLe4vD_BwE,https://www.hsglaser.com/product/laser-cutting-machine-ts2.html?ggss=axts2&campaignid=20901939355&adgroupid=156845901763&feeditemid=&targetid=&device=c&creative=696977814233&keyword=&adposition=&matchtype=&network=d&gad_source=5&gad_campaignid=20901939355&gclid=EAIaIQobChMInbfhif7LlQMVTVDDBh2vwhErEAEYASAAEgLe4vD_BwE,4,4,4,4,4,2,2,2,2,2
850,https://www.googleadservices.com/pagead/aclk?sa=L&ai=CvwjDO-QparcYwef1_A-m_5DJCbjQzamHAfWQ7OmeC-O5rM-iDhABIN_xoHJgx-2AjoQmoAHdhfnUAsgBCeACAKgDAcgDCqoE2wJP0NXcmhsvAg3IT7IXawGL0eHkpvHzhmRGQJ4FeZY3RrVcpixkb3tj9sX5iVmv17a7XE63KB4H09IT5cKy3dGOUN8vKel_B74QpMnsHF-Oiie3UYtFWFX-OCG8KW-15V9Xs7Lsxcy2f9NdKGRYE8eGpTtdxCo-7frX6XOaC8HcEeQHW_LJB4NHQRtKAEv-N5H3sFHhQNscczqQ-83-TKOg0gc5q26tOJ78u1DEnsPSZrtKwy_7NSNyUzOGHT01HGc8vcHxUCsIKrOYzrWcF4d3txECWEMyxm0OZVr2h9XszCiRU-e0X6knrhSJJfeOdd5CiRNbKtlpEu6kw4HcVkJTWc_oJXcFCbaL-9Dyw4SLAjtJFd3q1_jEh_wwCHvuBDRyKEmLY51vQt_TxbKYzfFDQ8pK-ZXhJ4PMHgYJfqqZoKzkomEudTu1FJOCIpTeT1zOIhvHP3L7Z6R9zsAExrP0i4ID4AQBiAWl16meJKAGLoAHi_qGqwGoB6fMsQKoB-LYsQKoB6a-G6gHzM6xAqgH89EbqAeW2BuoB6qbsQKoB47OG6gHk9gbqAfw4BuoB-6WsQKoB_6esQKoB6--sQKoB9XJG6gH2baxAqgHmgaoB_-esQKoB9-fsQKoB_jCsQKoB_vCsQLYBwDSCDMIgGEQARidATIIioKAgICAgAg6D4BAgMCAgICAqIACqIOQEEi9_cE6WKzOkrbb_ZQDYAGxCanu4zXpJdnzgAoDmAsByAsBgAwBogwDkAEBqg0CWkHIDQHiDRMImICTttv9lAMVwXOdCR2mPySZ6g0TCM_WlLbb_ZQDFcFznQkdpj8kmfANAogO____________AbgT5APYEw2IFAXQFQGYFgHKFgIKAPgWAYAXAbIXEBgBKgo4MjAxMDY1MDEzUAa6FwI4AaoYFwkAAAAAMEcIQRIKODIwMTA2NTAxMxgBshgJEgK4aRguIgEA0BgBwhkCCAE&ae=1&gclid=EAIaIQobChMI96GVttv9lAMVwXOdCR2mPySZEAEYASAAEgLKI_D_BwE&num=1&cid=CAQShgIAEQoqgV796T7ailKzRwRADd7Jc5aLaB0dBhNpVM49NX7S1Exa5qdrstE-Gg75x1_NST2Y96ndZH92uWKqRavge5p7eeQqPFVoLBiH1HvjJaIDMYFavUuJceo-w9_yQYfGKxMmHzqlRhx6TAn9uE8XLtmXBTaF8XojURCcK7g889m3wHgXA43T7DCvCfh7S9jDpW-VHbtji7a1NPTsRIvMraeFRobj_gLcibN51Ju8ThkRygL-F_8Y4FEsz4lG9C8qHT9la64Sm7AD3a2akXUmHsx4pCRCSUHWwZODZHzmNgeM0RrlPqVKeDSSkJsuHu8eojypdFeSUIBBaekBnIMaPVBUsR2tGAE&sig=AOD64_07mjB1idNw8hfDQQIdxBCgkZGbeA&client=ca-pub-4026473803077671&rf=4&nb=9&adurl=https://resales.dvcshop.com/listings/%3Fgad_source%3D5%26gad_campaignid%3D9727273893%26gclid%3DEAIaIQobChMI96GVttv9lAMVwXOdCR2mPySZEAEYASAAEgLKI_D_BwE,https://resales.dvcshop.com/listings/?gad_source=5&gad_campaignid=9727273893&gclid=EAIaIQobChMI96GVttv9lAMVwXOdCR2mPySZEAEYASAAEgLKI_D_BwE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
688,https://www.googleadservices.com/pagead/aclk?sa=L&ai=CvR29CXchauntHeiXk7QPq-27wQqvwZ7ohgH2y7HxyxWYkviHswIQASD6qYoXYMftgI6EJqAB0ujPzQPIAQHgAgCoAwHIAwqqBPkCT9D9Nt8owo25c4YX-r4p9vAOfcFRRHvBFkCchEFwck-CqiqpqmCfSrt0btPJPMe1fA3EENnUsQGKSgsLZvGiReZqnXXYu-Uhj15tVrJLquve8Mr8uw9FM_hzgx2ApilR279M3GdmREBD71tKmxsHdbbCTEKTnkrc7eMfCkKEjXn4m1ysIkYGe833odLqA3bFPjgrDA97Jgb9mTyKj6crsiytuze1HPCGYFrfkkr_Sp9Xuzq3cj0c-2fa7l7H6TUI5LWG3Y9LQrcjOdyaiZ3Fhsh4QOWa8QlWidJGtxyfJ1yj02aQbqd-PkNmfqoSzeh0D3qTqZCQCQTLN4Z5-_yPyaYzmuu4HD483lfp2KaLp87HWfsa4HjpS4X53wDClHGRxFYbAc-YgfOHHg1ykThpT6uKJD_aqB4tXMa3BmDiFX6hqBJGAUBTjehlHx-6GAq_mAVtB8crneP7-Tv3BuzcgLMp89R856JIPq275ZHuCFGYN1scsYgxCD7ABL_Izv7LBeAEAYgFiabS8FegBmaAB5aXsDKoB6fMsQKoB6a-G6gHzM6xAqgH89EbqAeW2BuoB6qbsQKoB47OG6gHk9gbqAfw4BuoB-6WsQKoB_6esQKoB6--sQKoB9XJG6gH2baxAqgHmgaoB_-esQKoB9-fsQKoB_jCsQKoB_vCsQLYBwHSCDMIgGEQARidATIIioKAgICAgAg6D4BAgMCAgICAqIACqIOAEEi9_cE6WPqe75TS7ZQDYAGxCVw75Y8nbDmPgAoDmAsByAsBqg0CWkHIDQHiDRMIqePvlNLtlAMV6MuEAB2r9i6o6g0TCJbX8ZTS7ZQDFejLhAAdq_YuqPANAogO____________AdgTDdAVAcoWAgoA-BYBgBcBshcQGAEqCjkzMzI3OTI5MDZQBroXAjgBqhgXCQAAAACQVQRBEgo5MzMyNzkyOTA2GAGyGAkSAoZUGGYiAQDQGAHCGQIIAQ&ae=1&gclid=EAIaIQobChMIqZbylNLtlAMV6MuEAB2r9i6oEAEYASAAEgK0FvD_BwE&num=1&cid=CAQS9QEAEQoqgRYYMGu6YtgLoIc6x_FPcfwBtGV7EU-gHd6vHSxhiEmU0aiXUunkt9SOYAywadzeL-hJVxMQmTtOhCjsDB9TA8h4D_TgPH_b-aXfu0FBdsfUp2x6iPWUn36qdQ2RR4y7fiLtQ7cyd1qQKzF6FFPx5CHU1KcspjymkdCVSdgkYa7tyulWI_SxP0OshNc-djpsDSfCAbe8weHRYxWRXgYGwIpo0hdj9lOCKZiwVgYLsNSSdHBU2qmPHBM4SyyQ4pftMHpMGS3Q2bNnidKk5uFPKikCIG5PElPWY4KsmV6DjrcpbbOlSpzcAas7sv8Wpxa-LhgB&sig=AOD64_1E7OoSHjbun12PC7DKqBl7GhNqIA&client=ca-pub-5405132603504384&rf=4&nb=0&adurl=https://www.alignx.ai%3Fgad_source%3D5%26gad_campaignid%3D23590114057%26gclid%3DEAIaIQobChMIqZbylNLtlAMV6MuEAB2r9i6oEAEYASAAEgK0FvD_BwE,https://www.alignx.ai/?gad_source=5&gad_campaignid=23590114057&gclid=EAIaIQobChMIqZbylNLtlAMV6MuEAB2r9i6oEAEYASAAEgK0FvD_BwE,0,0,0,0,0,0,0,0,0,0
